solicitante_id,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,previous_loan_defaults_on_file,loan_status
34949,10000.0,PERSONAL,7.18,0.06,Yes,0
34950,12991.0,DEBTCONSOLIDATION,11.48,0.18,No,0
34951,16000.0,PERSONAL,10.17,0.2,No,0
34952,4000.0,PERSONAL,12.1,0.07,Yes,0
34953,6000.0,HOMEIMPROVEMENT,8.01,0.2,No,0
34954,12000.0,VENTURE,7.77,0.1,Yes,0
34955,5591.0,HOMEIMPROVEMENT,11.4,0.12,Yes,0
34956,5445.0,EDUCATION,10.25,0.06,Yes,0
34957,15000.0,HOMEIMPROVEMENT,15.18,0.15,Yes,0
34958,4514.0,VENTURE,5.96,0.05,Yes,0
34959,9026.0,DEBTCONSOLIDATION,5.5,0.09,No,0
34960,17500.0,DEBTCONSOLIDATION,7.71,0.24,Yes,0
34961,9404.0,VENTURE,7.06,0.08,Yes,0
34962,3000.0,PERSONAL,14.27,0.04,No,0
34963,5500.0,MEDICAL,8.89,0.11,Yes,0
34964,4932.0,EDUCATION,11.23,0.07,Yes,0
34965,14000.0,VENTURE,10.64,0.25,Yes,0
34966,10400.0,DEBTCONSOLIDATION,8.49,0.1,Yes,0
34967,18000.0,MEDICAL,12.41,0.17,Yes,0
34968,6000.0,PERSONAL,6.76,0.1,Yes,0
34969,15000.0,PERSONAL,15.71,0.21,No,0
34970,3000.0,PERSONAL,6.15,0.08,Yes,0
34971,2998.0,EDUCATION,8.52,0.1,Yes,0
34972,5000.0,EDUCATION,11.54,0.1,Yes,0
34973,2518.0,HOMEIMPROVEMENT,10.38,0.06,Yes,0
34974,2500.0,DEBTCONSOLIDATION,9.2,0.06,Yes,0
34975,2000.0,MEDICAL,8.06,0.04,Yes,0
34976,4000.0,MEDICAL,8.48,0.1,No,0
34977,3000.0,EDUCATION,9.16,0.1,Yes,0
34978,12000.0,PERSONAL,15.79,0.16,Yes,0
34979,7000.0,MEDICAL,13.48,0.06,Yes,0
34980,12000.0,HOMEIMPROVEMENT,15.2,0.19,No,0
34981,14968.0,VENTURE,11.04,0.16,No,0
34982,5000.0,HOMEIMPROVEMENT,7.78,0.09,Yes,0
34983,20165.0,PERSONAL,10.75,0.24,Yes,0
34984,6250.0,DEBTCONSOLIDATION,11.53,0.18,Yes,0
34985,9305.0,DEBTCONSOLIDATION,8.32,0.11,Yes,0
34986,2435.0,HOMEIMPROVEMENT,6.78,0.04,Yes,0
34987,8404.0,EDUCATION,14.51,0.23,No,0
34988,5000.0,PERSONAL,10.2,0.08,No,0
34989,4374.0,EDUCATION,7.19,0.04,No,0
34990,5753.0,VENTURE,9.32,0.09,No,0
34991,3563.0,HOMEIMPROVEMENT,6.48,0.04,Yes,0
34992,3234.0,VENTURE,12.3,0.08,Yes,0
34993,2099.0,PERSONAL,14.69,0.03,Yes,0
34994,8000.0,VENTURE,12.16,0.1,No,0
34995,2144.0,DEBTCONSOLIDATION,12.87,0.0,No,0
34996,3000.0,MEDICAL,12.44,0.05,Yes,0
34997,12000.0,VENTURE,6.27,0.2,Yes,0
34998,6000.0,VENTURE,12.57,0.14,No,0
34999,15945.0,PERSONAL,13.58,0.18,No,0
35000,10687.0,DEBTCONSOLIDATION,6.27,0.16,Yes,0
35001,5000.0,PERSONAL,6.86,0.07,Yes,0
35002,6400.0,HOMEIMPROVEMENT,11.02,0.08,Yes,0
35003,4000.0,EDUCATION,7.13,0.04,Yes,0
35004,6000.0,MEDICAL,11.87,0.14,No,0
35005,17804.0,EDUCATION,12.7,0.22,No,0
35006,5941.0,VENTURE,9.77,0.03,No,0
35007,2000.0,PERSONAL,12.81,0.02,Yes,0
35008,10000.0,DEBTCONSOLIDATION,7.63,0.1,Yes,0
35009,9000.0,VENTURE,7.85,0.08,Yes,0
35010,24000.0,EDUCATION,8.98,0.29,Yes,0
35011,12120.0,DEBTCONSOLIDATION,11.22,0.24,Yes,0
35012,12000.0,PERSONAL,10.28,0.11,No,0
35013,24000.0,DEBTCONSOLIDATION,13.12,0.24,No,0
35014,24000.0,DEBTCONSOLIDATION,8.49,0.36,Yes,0
35015,14265.0,MEDICAL,9.04,0.14,No,0
35016,21335.0,MEDICAL,11.75,0.13,No,0
35017,10361.0,DEBTCONSOLIDATION,11.09,0.17,Yes,0
35018,3416.0,DEBTCONSOLIDATION,6.93,0.05,Yes,0
35019,5000.0,MEDICAL,13.59,0.13,Yes,0
35020,2838.0,MEDICAL,7.42,0.06,Yes,0
35021,10000.0,DEBTCONSOLIDATION,10.84,0.14,No,0
35022,3000.0,MEDICAL,11.25,0.05,Yes,0
35023,12000.0,PERSONAL,13.59,0.09,Yes,0
35024,2000.0,PERSONAL,9.32,0.1,Yes,0
35025,3000.0,DEBTCONSOLIDATION,10.74,0.04,No,0
35026,20000.0,EDUCATION,11.57,0.21,Yes,0
35027,2000.0,VENTURE,13.83,0.06,Yes,0
35028,7500.0,PERSONAL,12.06,0.08,Yes,0
35029,12000.0,PERSONAL,12.23,0.13,Yes,0
35030,10000.0,EDUCATION,9.12,0.09,Yes,0
35031,12000.0,VENTURE,11.39,0.1,Yes,0
35032,6000.0,MEDICAL,7.34,0.22,Yes,0
35033,14313.0,DEBTCONSOLIDATION,8.0,0.16,Yes,0
35034,7200.0,MEDICAL,9.11,0.17,No,0
35035,10000.0,VENTURE,10.31,0.15,No,0
35036,12000.0,PERSONAL,11.58,0.07,No,0
35037,24000.0,VENTURE,12.05,0.21,Yes,0
35038,2000.0,VENTURE,11.09,0.01,Yes,0
35039,14000.0,EDUCATION,8.35,0.15,Yes,0
35040,2000.0,VENTURE,13.95,0.02,Yes,0
35041,7188.0,EDUCATION,11.85,0.11,No,0
35042,7000.0,MEDICAL,13.57,0.14,No,0
35043,16000.0,VENTURE,9.06,0.26,Yes,0
35044,3600.0,DEBTCONSOLIDATION,13.19,0.07,No,0
35045,10000.0,EDUCATION,12.87,0.08,Yes,0
35046,15000.0,DEBTCONSOLIDATION,10.16,0.18,Yes,0
35047,7000.0,MEDICAL,12.91,0.08,Yes,0
35048,2430.0,EDUCATION,10.97,0.07,Yes,0
35049,5891.0,MEDICAL,7.26,0.08,Yes,0
35050,4018.0,DEBTCONSOLIDATION,9.94,0.04,Yes,0
35051,6000.0,VENTURE,12.08,0.07,No,0
35052,15000.0,MEDICAL,12.46,0.14,Yes,0
35053,12000.0,MEDICAL,13.0,0.21,No,0
35054,14339.0,VENTURE,12.74,0.12,No,0
35055,7200.0,EDUCATION,11.37,0.1,Yes,0
35056,14449.0,EDUCATION,10.8,0.33,No,0
35057,12500.0,EDUCATION,11.53,0.17,Yes,0
35058,15944.0,EDUCATION,13.03,0.06,Yes,0
35059,15000.0,EDUCATION,12.56,0.15,Yes,0
35060,2036.0,EDUCATION,13.7,0.05,Yes,0
35061,14972.0,EDUCATION,9.94,0.16,No,0
35062,12000.0,VENTURE,10.08,0.14,Yes,0
35063,8400.0,DEBTCONSOLIDATION,12.01,0.16,No,0
35064,7442.0,VENTURE,11.9,0.07,No,0
35065,9600.0,VENTURE,9.16,0.14,Yes,0
35066,24000.0,VENTURE,8.68,0.24,Yes,0
35067,12000.0,VENTURE,7.71,0.2,No,0
35068,6400.0,PERSONAL,7.49,0.12,No,0
35069,18976.0,VENTURE,9.46,0.21,Yes,0
35070,10000.0,VENTURE,8.98,0.09,Yes,0
35071,21905.0,DEBTCONSOLIDATION,7.64,0.21,No,0
35072,4000.0,EDUCATION,10.41,0.05,Yes,0
35073,12000.0,DEBTCONSOLIDATION,7.93,0.19,Yes,0
35074,3000.0,VENTURE,13.57,0.04,Yes,0
35075,6000.0,MEDICAL,7.51,0.16,Yes,0
35076,2000.0,EDUCATION,15.1,0.12,Yes,0
35077,8000.0,EDUCATION,11.44,0.16,Yes,0
35078,3459.0,DEBTCONSOLIDATION,5.69,0.03,Yes,0
35079,9600.0,EDUCATION,13.62,0.09,No,0
35080,2419.0,DEBTCONSOLIDATION,14.34,0.03,No,0
35081,6908.0,VENTURE,9.49,0.08,Yes,0
35082,6000.0,DEBTCONSOLIDATION,13.98,0.05,Yes,0
35083,10000.0,EDUCATION,12.1,0.1,No,0
35084,7010.0,EDUCATION,12.41,0.07,Yes,0
35085,8000.0,EDUCATION,8.12,0.18,Yes,0
35086,5000.0,EDUCATION,11.01,0.09,Yes,0
35087,24000.0,HOMEIMPROVEMENT,9.78,0.17,Yes,0
35088,24000.0,HOMEIMPROVEMENT,13.08,0.24,No,0
35089,13000.0,MEDICAL,11.69,0.21,Yes,0
35090,5443.0,HOMEIMPROVEMENT,8.3,0.01,No,0
35091,5000.0,PERSONAL,11.34,0.06,Yes,0
35092,3538.0,PERSONAL,8.78,0.06,No,0
35093,10166.0,DEBTCONSOLIDATION,12.28,0.1,No,0
35094,7000.0,PERSONAL,11.0,0.06,No,0
35095,11000.0,VENTURE,12.11,0.18,Yes,0
35096,5500.0,HOMEIMPROVEMENT,8.58,0.08,No,0
35097,11502.0,EDUCATION,12.44,0.09,Yes,0
35098,2974.0,MEDICAL,6.55,0.03,Yes,0
35099,16000.0,EDUCATION,9.21,0.18,Yes,0
35100,3000.0,HOMEIMPROVEMENT,8.91,0.03,No,0
35101,2752.0,DEBTCONSOLIDATION,9.02,0.04,Yes,0
35102,9694.0,DEBTCONSOLIDATION,11.79,0.04,Yes,0
35103,2800.0,DEBTCONSOLIDATION,8.35,0.06,No,0
35104,6500.0,MEDICAL,11.65,0.2,No,0
35105,15000.0,VENTURE,11.06,0.25,Yes,0
35106,5000.0,HOMEIMPROVEMENT,6.32,0.04,Yes,0
35107,3942.0,EDUCATION,6.41,0.04,Yes,0
35108,20000.0,PERSONAL,13.34,0.13,Yes,0
35109,6000.0,EDUCATION,15.47,0.08,Yes,0
35110,20000.0,PERSONAL,11.56,0.14,Yes,0
35111,6000.0,EDUCATION,13.75,0.14,No,0
35112,7400.0,PERSONAL,8.0,0.16,Yes,0
35113,7000.0,EDUCATION,11.16,0.09,Yes,0
35114,15000.0,EDUCATION,11.08,0.21,Yes,0
35115,6500.0,VENTURE,11.05,0.13,Yes,0
35116,8400.0,HOMEIMPROVEMENT,10.78,0.14,No,0
35117,4200.0,HOMEIMPROVEMENT,6.12,0.05,Yes,0
35118,10000.0,VENTURE,7.5,0.08,Yes,0
35119,6000.0,EDUCATION,10.96,0.09,No,0
35120,2000.0,MEDICAL,10.81,0.02,Yes,0
35121,6229.0,VENTURE,12.61,0.21,Yes,0
35122,4000.0,DEBTCONSOLIDATION,18.2,0.04,Yes,0
35123,14529.0,VENTURE,13.1,0.05,Yes,0
35124,15000.0,DEBTCONSOLIDATION,16.15,0.24,Yes,0
35125,10000.0,MEDICAL,8.12,0.23,No,0
35126,6376.0,EDUCATION,10.99,0.12,Yes,0
35127,9073.0,PERSONAL,7.59,0.09,Yes,0
35128,11227.0,DEBTCONSOLIDATION,14.12,0.2,Yes,0
35129,12000.0,PERSONAL,11.38,0.15,Yes,0
35130,6000.0,EDUCATION,7.88,0.12,Yes,0
35131,3600.0,EDUCATION,6.46,0.06,No,0
35132,8500.0,VENTURE,7.65,0.13,Yes,0
35133,5114.0,DEBTCONSOLIDATION,16.96,0.03,No,0
35134,16743.0,PERSONAL,10.13,0.4,Yes,0
35135,8000.0,EDUCATION,8.34,0.13,No,0
35136,3000.0,MEDICAL,7.07,0.06,Yes,0
35137,20000.0,EDUCATION,8.85,0.15,Yes,0
35138,2161.0,HOMEIMPROVEMENT,14.77,0.04,Yes,0
35139,2500.0,EDUCATION,13.09,0.02,Yes,0
35140,7166.0,MEDICAL,6.62,0.08,Yes,0
35141,9000.0,MEDICAL,10.46,0.22,No,0
35142,15000.0,HOMEIMPROVEMENT,11.17,0.16,No,0
35143,4819.0,HOMEIMPROVEMENT,10.52,0.07,No,0
35144,5000.0,DEBTCONSOLIDATION,11.01,0.07,Yes,0
35145,2000.0,PERSONAL,5.55,0.03,Yes,0
35146,3597.0,DEBTCONSOLIDATION,7.56,0.05,Yes,0
35147,3000.0,DEBTCONSOLIDATION,12.69,0.1,Yes,0
35148,12000.0,MEDICAL,5.81,0.08,Yes,0
35149,20000.0,VENTURE,13.06,0.21,No,0
35150,5000.0,MEDICAL,11.01,0.12,No,0
35151,6000.0,MEDICAL,8.5,0.12,No,0
35152,6500.0,DEBTCONSOLIDATION,13.85,0.18,Yes,0
35153,7745.0,HOMEIMPROVEMENT,9.79,0.08,Yes,0
35154,11000.0,DEBTCONSOLIDATION,11.04,0.2,Yes,0
35155,24000.0,PERSONAL,11.61,0.18,No,0
35156,20000.0,HOMEIMPROVEMENT,11.67,0.17,Yes,0
35157,7350.0,HOMEIMPROVEMENT,12.07,0.28,Yes,0
35158,3000.0,HOMEIMPROVEMENT,13.1,0.05,No,0
35159,3000.0,DEBTCONSOLIDATION,9.68,0.05,No,0
35160,12052.0,VENTURE,12.02,0.06,Yes,0
35161,18000.0,EDUCATION,13.44,0.19,Yes,0
35162,20000.0,PERSONAL,10.4,0.25,No,0
35163,24000.0,VENTURE,15.44,0.31,Yes,0
35164,2000.0,MEDICAL,9.37,0.03,No,0
35165,5000.0,MEDICAL,11.12,0.16,Yes,0
35166,5000.0,EDUCATION,8.79,0.04,Yes,0
35167,3600.0,PERSONAL,12.69,0.08,Yes,0
35168,6000.0,PERSONAL,13.72,0.04,Yes,0
35169,7000.0,EDUCATION,10.84,0.14,Yes,0
35170,24000.0,HOMEIMPROVEMENT,12.26,0.19,Yes,0
35171,4800.0,HOMEIMPROVEMENT,10.27,0.06,No,0
35172,24000.0,VENTURE,16.97,0.21,No,0
35173,6000.0,EDUCATION,8.13,0.05,No,0
35174,11100.0,EDUCATION,9.63,0.36,Yes,0
35175,9000.0,PERSONAL,7.76,0.22,Yes,0
35176,20000.0,PERSONAL,11.82,0.11,Yes,0
35177,24000.0,DEBTCONSOLIDATION,10.34,0.14,Yes,0
35178,5000.0,MEDICAL,10.2,0.1,No,0
35179,3000.0,DEBTCONSOLIDATION,6.17,0.04,Yes,0
35180,16000.0,EDUCATION,10.72,0.18,No,0
35181,8355.0,DEBTCONSOLIDATION,7.08,0.09,Yes,0
35182,20000.0,EDUCATION,15.92,0.14,No,0
35183,9000.0,VENTURE,7.26,0.18,No,0
35184,3000.0,PERSONAL,11.46,0.08,No,0
35185,5000.0,DEBTCONSOLIDATION,9.27,0.04,Yes,0
35186,12000.0,HOMEIMPROVEMENT,10.99,0.14,No,0
35187,4798.0,VENTURE,10.99,0.15,No,0
35188,7200.0,DEBTCONSOLIDATION,11.92,0.11,No,0
35189,8000.0,DEBTCONSOLIDATION,9.62,0.19,Yes,0
35190,4799.0,EDUCATION,12.29,0.13,No,0
35191,12000.0,VENTURE,6.03,0.2,No,0
35192,2000.0,VENTURE,8.14,0.11,Yes,0
35193,15000.0,VENTURE,14.03,0.1,Yes,0
35194,24000.0,EDUCATION,9.0,0.17,No,0
35195,18374.0,HOMEIMPROVEMENT,12.06,0.17,No,0
35196,2000.0,EDUCATION,11.46,0.04,No,0
35197,4913.0,MEDICAL,10.33,0.1,Yes,0
35198,4838.0,HOMEIMPROVEMENT,7.77,0.09,Yes,0
35199,8904.0,MEDICAL,6.94,0.24,Yes,0
35200,5000.0,MEDICAL,8.78,0.08,No,0
35201,2000.0,PERSONAL,7.63,0.02,Yes,0
35202,16231.0,DEBTCONSOLIDATION,11.2,0.2,Yes,0
35203,8000.0,MEDICAL,9.47,0.08,No,0
35204,12000.0,EDUCATION,12.41,0.15,Yes,0
35205,2000.0,MEDICAL,11.12,0.06,Yes,0
35206,4500.0,MEDICAL,15.32,0.06,Yes,0
35207,5000.0,HOMEIMPROVEMENT,12.0,0.07,Yes,0
35208,2000.0,EDUCATION,6.17,0.03,No,0
35209,6000.0,DEBTCONSOLIDATION,8.61,0.06,No,0
35210,2000.0,MEDICAL,13.33,0.02,Yes,0
35211,20000.0,MEDICAL,10.99,0.32,No,0
35212,6000.0,HOMEIMPROVEMENT,12.05,0.09,No,0
35213,15000.0,MEDICAL,10.41,0.21,Yes,0
35214,4000.0,MEDICAL,5.9,0.07,Yes,0
35215,14765.0,HOMEIMPROVEMENT,12.62,0.3,Yes,0
35216,12000.0,HOMEIMPROVEMENT,14.14,0.13,Yes,0
35217,7000.0,HOMEIMPROVEMENT,6.3,0.11,Yes,0
35218,7000.0,EDUCATION,12.18,0.09,Yes,0
35219,10000.0,MEDICAL,8.77,0.21,Yes,0
35220,10000.0,MEDICAL,15.27,0.04,Yes,0
35221,24000.0,EDUCATION,11.56,0.26,Yes,0
35222,12000.0,VENTURE,10.38,0.25,Yes,0
35223,7000.0,EDUCATION,9.48,0.12,Yes,0
35224,9000.0,EDUCATION,7.36,0.13,Yes,0
35225,4000.0,PERSONAL,11.94,0.04,No,0
35226,6566.0,DEBTCONSOLIDATION,10.4,0.07,Yes,0
35227,6500.0,HOMEIMPROVEMENT,11.5,0.1,Yes,0
35228,7059.0,VENTURE,8.95,0.08,Yes,0
35229,20000.0,PERSONAL,13.76,0.2,No,0
35230,18000.0,EDUCATION,12.65,0.17,Yes,0
35231,3600.0,EDUCATION,7.95,0.07,No,0
35232,7000.0,HOMEIMPROVEMENT,10.42,0.11,Yes,0
35233,20000.0,DEBTCONSOLIDATION,10.68,0.14,Yes,0
35234,6892.0,EDUCATION,7.6,0.15,Yes,0
35235,5000.0,PERSONAL,15.39,0.05,Yes,0
35236,8400.0,VENTURE,6.45,0.13,Yes,0
35237,6000.0,EDUCATION,8.15,0.12,Yes,0
35238,4800.0,VENTURE,12.44,0.11,Yes,0
35239,3086.0,EDUCATION,8.62,0.04,Yes,0
35240,10000.0,EDUCATION,8.41,0.22,Yes,0
35241,6000.0,DEBTCONSOLIDATION,6.24,0.03,No,0
35242,18341.0,EDUCATION,15.66,0.25,No,0
35243,7200.0,HOMEIMPROVEMENT,6.76,0.1,Yes,0
35244,9600.0,PERSONAL,11.92,0.09,Yes,0
35245,8000.0,VENTURE,8.99,0.15,Yes,0
35246,6477.0,PERSONAL,10.51,0.12,Yes,0
35247,6558.0,PERSONAL,7.93,0.06,Yes,0
35248,10000.0,PERSONAL,6.17,0.1,Yes,0
35249,12000.0,HOMEIMPROVEMENT,11.03,0.14,No,0
35250,10231.0,VENTURE,14.47,0.29,No,0
35251,13000.0,HOMEIMPROVEMENT,12.25,0.17,Yes,0
35252,12000.0,DEBTCONSOLIDATION,7.93,0.11,Yes,0
35253,10000.0,VENTURE,7.99,0.1,Yes,0
35254,6532.0,EDUCATION,9.81,0.07,Yes,0
35255,12000.0,EDUCATION,8.15,0.11,No,0
35256,5928.0,VENTURE,8.71,0.06,No,0
35257,24000.0,VENTURE,11.57,0.19,Yes,0
35258,5110.0,MEDICAL,10.03,0.07,No,0
35259,24000.0,PERSONAL,10.38,0.26,Yes,0
35260,7563.0,PERSONAL,10.76,0.19,No,0
35261,11000.0,VENTURE,9.79,0.07,No,0
35262,22000.0,PERSONAL,10.62,0.09,Yes,0
35263,11259.0,PERSONAL,12.29,0.21,Yes,0
35264,15000.0,EDUCATION,10.23,0.13,No,0
35265,8447.0,MEDICAL,8.92,0.16,No,0
35266,16000.0,DEBTCONSOLIDATION,9.5,0.14,No,0
35267,4390.0,EDUCATION,7.49,0.05,Yes,0
35268,4000.0,PERSONAL,6.96,0.03,No,0
35269,17000.0,HOMEIMPROVEMENT,8.58,0.31,No,0
35270,3000.0,DEBTCONSOLIDATION,8.36,0.02,No,0
35271,7500.0,PERSONAL,10.67,0.05,Yes,0
35272,23700.0,DEBTCONSOLIDATION,8.2,0.35,Yes,0
35273,18000.0,EDUCATION,15.23,0.06,No,0
35274,4200.0,VENTURE,10.91,0.11,Yes,0
35275,6000.0,VENTURE,15.23,0.22,Yes,0
35276,3600.0,DEBTCONSOLIDATION,6.98,0.05,No,0
35277,5366.0,DEBTCONSOLIDATION,8.29,0.02,Yes,0
35278,12000.0,HOMEIMPROVEMENT,13.21,0.16,Yes,0
35279,4000.0,DEBTCONSOLIDATION,11.19,0.1,Yes,0
35280,13750.0,MEDICAL,8.88,0.28,Yes,0
35281,14000.0,VENTURE,9.76,0.23,Yes,0
35282,6000.0,PERSONAL,7.15,0.19,No,0
35283,5601.0,MEDICAL,6.47,0.07,No,0
35284,10000.0,PERSONAL,7.96,0.09,Yes,0
35285,12000.0,PERSONAL,12.53,0.13,Yes,0
35286,5000.0,PERSONAL,7.43,0.07,Yes,0
35287,5600.0,DEBTCONSOLIDATION,8.98,0.07,No,0
35288,3600.0,VENTURE,8.46,0.06,Yes,0
35289,2000.0,EDUCATION,11.06,0.1,Yes,0
35290,17000.0,PERSONAL,14.12,0.23,Yes,0
35291,2469.0,DEBTCONSOLIDATION,15.16,0.03,Yes,0
35292,8000.0,EDUCATION,12.76,0.17,Yes,0
35293,9766.0,EDUCATION,13.55,0.12,No,0
35294,5000.0,EDUCATION,10.07,0.05,No,0
35295,18000.0,PERSONAL,11.88,0.21,No,0
35296,8000.0,HOMEIMPROVEMENT,6.55,0.22,Yes,0
35297,18806.0,VENTURE,11.67,0.08,Yes,0
35298,3302.0,DEBTCONSOLIDATION,8.57,0.02,No,0
35299,5000.0,MEDICAL,7.43,0.1,Yes,0
35300,6000.0,EDUCATION,11.01,0.11,Yes,0
35301,8000.0,PERSONAL,8.83,0.18,Yes,0
35302,2000.0,MEDICAL,8.23,0.04,Yes,0
35303,3249.0,EDUCATION,6.77,0.06,Yes,0
35304,11548.0,PERSONAL,11.9,0.24,No,0
35305,2000.0,EDUCATION,7.99,0.02,Yes,0
35306,7478.0,PERSONAL,11.29,0.04,Yes,0
35307,6500.0,MEDICAL,10.89,0.18,Yes,0
35308,8238.0,DEBTCONSOLIDATION,11.98,0.2,Yes,0
35309,9677.0,PERSONAL,8.13,0.08,Yes,0
35310,2000.0,MEDICAL,11.71,0.05,Yes,0
35311,4764.0,PERSONAL,10.99,0.15,Yes,0
35312,10000.0,PERSONAL,10.87,0.09,Yes,0
35313,9388.0,HOMEIMPROVEMENT,11.01,0.12,No,0
35314,5000.0,MEDICAL,12.22,0.06,Yes,0
35315,14000.0,MEDICAL,10.94,0.2,Yes,0
35316,12149.0,VENTURE,14.14,0.28,Yes,0
35317,6000.0,MEDICAL,7.88,0.09,Yes,0
35318,5000.0,DEBTCONSOLIDATION,11.24,0.09,Yes,0
35319,5000.0,VENTURE,12.19,0.1,Yes,0
35320,15000.0,PERSONAL,7.25,0.25,Yes,0
35321,5000.0,EDUCATION,7.14,0.14,Yes,0
35322,8996.0,VENTURE,6.63,0.14,No,0
35323,24000.0,VENTURE,11.43,0.21,Yes,0
35324,6000.0,MEDICAL,10.85,0.11,Yes,0
35325,20000.0,DEBTCONSOLIDATION,13.4,0.19,Yes,0
35326,17000.0,PERSONAL,11.71,0.23,Yes,0
35327,5356.0,EDUCATION,12.33,0.15,No,0
35328,7000.0,EDUCATION,7.35,0.25,No,0
35329,5300.0,EDUCATION,7.53,0.12,No,0
35330,7000.0,MEDICAL,5.87,0.12,Yes,0
35331,6000.0,HOMEIMPROVEMENT,7.88,0.06,Yes,0
35332,9000.0,EDUCATION,13.11,0.16,No,0
35333,9000.0,EDUCATION,7.49,0.24,Yes,0
35334,2000.0,MEDICAL,10.94,0.08,No,0
35335,6764.0,DEBTCONSOLIDATION,7.74,0.07,No,0
35336,5097.0,PERSONAL,11.88,0.07,Yes,0
35337,3000.0,DEBTCONSOLIDATION,10.02,0.04,Yes,0
35338,24000.0,HOMEIMPROVEMENT,14.27,0.12,No,0
35339,7000.0,PERSONAL,9.68,0.14,Yes,0
35340,10411.0,EDUCATION,13.25,0.14,Yes,0
35341,13850.0,PERSONAL,9.23,0.21,Yes,0
35342,10932.0,VENTURE,9.39,0.08,No,0
35343,2000.0,DEBTCONSOLIDATION,13.46,0.04,Yes,0
35344,7200.0,EDUCATION,10.51,0.15,Yes,0
35345,10000.0,VENTURE,11.8,0.24,Yes,0
35346,16000.0,EDUCATION,7.89,0.22,Yes,0
35347,8000.0,EDUCATION,5.69,0.11,Yes,0
35348,6370.0,EDUCATION,6.77,0.07,Yes,0
35349,2000.0,DEBTCONSOLIDATION,10.05,0.02,Yes,0
35350,7000.0,MEDICAL,13.86,0.08,Yes,0
35351,5263.0,VENTURE,9.96,0.18,Yes,0
35352,8000.0,PERSONAL,9.06,0.1,No,0
35353,6132.0,VENTURE,8.29,0.24,No,0
35354,18388.0,MEDICAL,12.24,0.14,Yes,0
35355,17000.0,VENTURE,11.26,0.19,Yes,0
35356,9000.0,EDUCATION,9.96,0.13,Yes,0
35357,10000.0,VENTURE,8.1,0.11,Yes,0
35358,10018.0,DEBTCONSOLIDATION,11.78,0.13,No,0
35359,8000.0,VENTURE,10.99,0.11,Yes,0
35360,7839.0,EDUCATION,12.45,0.04,Yes,0
35361,15000.0,HOMEIMPROVEMENT,11.01,0.21,No,0
35362,4899.0,MEDICAL,12.16,0.06,Yes,0
35363,6000.0,MEDICAL,11.8,0.08,No,0
35364,4781.0,MEDICAL,7.99,0.04,No,0
35365,12763.0,VENTURE,13.61,0.08,No,0
35366,13200.0,PERSONAL,7.94,0.18,Yes,0
35367,24000.0,HOMEIMPROVEMENT,10.99,0.2,Yes,0
35368,4800.0,DEBTCONSOLIDATION,5.42,0.11,Yes,0
35369,20000.0,DEBTCONSOLIDATION,11.03,0.13,No,0
35370,5000.0,PERSONAL,8.08,0.13,No,0
35371,3945.0,DEBTCONSOLIDATION,12.19,0.15,No,0
35372,12000.0,EDUCATION,11.27,0.15,Yes,0
35373,4800.0,EDUCATION,11.07,0.08,Yes,0
35374,5000.0,MEDICAL,10.01,0.04,Yes,0
35375,8000.0,EDUCATION,9.65,0.19,No,0
35376,4750.0,HOMEIMPROVEMENT,8.47,0.07,No,0
35377,20000.0,VENTURE,16.96,0.1,No,0
35378,7000.0,PERSONAL,10.23,0.08,No,0
35379,6000.0,PERSONAL,8.88,0.15,No,0
35380,2000.0,HOMEIMPROVEMENT,10.39,0.01,Yes,0
35381,5000.0,MEDICAL,11.11,0.05,No,0
35382,3500.0,VENTURE,12.69,0.06,Yes,0
35383,24000.0,HOMEIMPROVEMENT,11.01,0.13,No,0
35384,14000.0,VENTURE,12.04,0.22,No,0
35385,8000.0,EDUCATION,11.97,0.04,Yes,0
35386,7800.0,PERSONAL,9.63,0.03,No,0
35387,20000.0,HOMEIMPROVEMENT,14.75,0.33,Yes,0
35388,8000.0,MEDICAL,9.88,0.05,No,0
35389,4000.0,VENTURE,10.94,0.03,No,0
35390,8997.0,PERSONAL,14.24,0.15,Yes,0
35391,24000.0,VENTURE,7.11,0.13,No,0
35392,20000.0,PERSONAL,9.88,0.16,Yes,0
35393,10970.0,EDUCATION,8.2,0.23,No,0
35394,7632.0,PERSONAL,7.3,0.1,No,0
35395,12000.0,MEDICAL,7.29,0.16,No,0
35396,12000.0,MEDICAL,8.28,0.22,Yes,0
35397,2000.0,EDUCATION,9.7,0.05,Yes,0
35398,10000.0,EDUCATION,10.17,0.09,No,0
35399,6000.0,VENTURE,12.69,0.08,No,0
35400,7613.0,PERSONAL,13.48,0.21,Yes,0
35401,20000.0,EDUCATION,15.26,0.16,Yes,0
35402,4917.0,HOMEIMPROVEMENT,11.31,0.04,Yes,0
35403,7000.0,VENTURE,13.48,0.17,Yes,0
35404,5000.0,PERSONAL,10.27,0.06,Yes,0
35405,6940.0,VENTURE,7.43,0.11,Yes,0
35406,20000.0,EDUCATION,9.67,0.26,Yes,0
35407,3537.0,MEDICAL,12.71,0.08,No,0
35408,8000.0,VENTURE,20.0,0.08,No,0
35409,18000.0,HOMEIMPROVEMENT,10.15,0.23,No,0
35410,10000.0,EDUCATION,10.27,0.15,Yes,0
35411,12000.0,EDUCATION,9.17,0.11,Yes,0
35412,10000.0,VENTURE,14.36,0.15,Yes,0
